lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
0.000000,0.000000,-17226.198059,-17130.411249,-17130.411249,144.176544,0.000000,144.549717,60.000000,196.000000,60.000000,1
0.000000,0.000000,-17226.293938,-17121.565942,-17121.565942,123.089080,0.000000,123.593880,60.000000,178.000000,60.000000,1
0.000000,0.000000,-17226.373614,-17118.688366,-17118.688366,88.932175,0.000000,89.296898,60.000000,137.000000,60.000000,1
0.000000,0.000000,-17226.460218,-17145.218748,-17145.218748,103.019836,0.000000,103.592697,60.000000,155.000000,60.000000,1
0.000000,0.000000,-17226.552042,-17144.543521,-17144.543521,173.253477,0.000000,173.834454,60.000000,229.000000,60.000000,1
0.000000,0.000000,-17226.635935,-17142.714447,-17142.714447,87.407199,0.000000,87.868147,60.000000,138.000000,60.000000,1
0.000000,0.000000,-17226.722692,-17142.558913,-17142.558913,156.293481,0.000000,156.679165,60.000000,209.000000,60.000000,1
0.000000,0.000000,-17226.814078,-17144.677154,-17144.677154,117.369174,0.000000,117.746365,60.000000,168.000000,60.000000,1
0.000000,0.000000,-17226.901040,-17145.991330,-17145.991330,105.860092,-nan,106.364784,60.000000,157.000000,60.000000,1
0.000000,0.000000,-17226.987863,-17155.434137,-17155.434137,99.871679,-nan,100.280027,60.000000,152.000000,60.000000,1
0.000000,0.000000,-17227.070264,-17137.372574,-17137.372574,108.143341,0.000000,108.501724,60.000000,152.000000,60.000000,1
0.000000,0.000000,-17227.157001,-17139.701045,-17139.701045,134.398329,0.000000,134.979022,60.000000,182.000000,60.000000,1
0.000000,0.000000,-17227.245455,-17096.604019,-17096.604019,135.792839,0.000000,136.305214,60.000000,191.000000,60.000000,1
0.000000,0.000000,-17227.335306,-17140.854033,-17140.854033,138.874817,0.000000,139.353580,60.000000,195.000000,60.000000,1
0.000000,0.000000,-17227.416792,-17129.218300,-17129.218300,147.999729,0.000000,148.340754,60.000000,201.000000,60.000000,1
0.000000,0.000000,-17227.508458,-17133.572431,-17133.572431,155.487936,0.000000,156.022306,60.000000,203.000000,60.000000,1
0.000000,0.000000,-17227.590072,-17153.577305,-17153.577305,142.835892,0.000000,143.344721,60.000000,194.000000,60.000000,1
0.000000,0.000000,-17227.683000,-17133.827504,-17133.827504,156.192351,0.000000,156.680881,60.000000,201.000000,60.000000,1
0.000000,0.000000,-17227.766432,-17132.645982,-17132.645982,139.129573,0.000000,139.544052,60.000000,181.000000,60.000000,1
0.000000,0.000000,-17227.848531,-17162.529149,-17162.529149,116.655683,0.000000,116.732915,60.000000,137.000000,60.000000,1
0.000000,0.000000,-17227.938762,-17158.305443,-17158.305443,93.091387,0.000000,93.167937,60.000000,112.000000,60.000000,1
