lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
0.000000,0.000000,-17225.147695,-17140.683689,-17140.683689,148.134745,0.000000,148.680887,60.000000,199.000000,60.000000,1
0.000000,0.000000,-17225.233620,-17124.536780,-17124.536780,133.729560,0.000000,134.170481,60.000000,186.000000,60.000000,1
0.000000,0.000000,-17225.326743,-17142.484793,-17142.484793,100.214523,0.000000,100.691761,60.000000,154.000000,60.000000,1
0.000000,0.000000,-17225.408712,-17131.172511,-17131.172511,140.278409,0.000000,140.741197,60.000000,188.000000,60.000000,1
0.000000,0.000000,-17225.498328,-17132.748660,-17132.748660,137.225314,0.000000,137.668429,60.000000,188.000000,60.000000,1
0.000000,0.000000,-17225.587854,-17144.321743,-17144.321743,151.280941,0.000000,151.725965,60.000000,198.000000,60.000000,1
0.000000,0.000000,-17225.671669,-17144.446848,-17144.446848,151.403020,0.000000,151.861800,60.000000,202.000000,60.000000,1
0.000000,0.000000,-17225.757292,-17151.646757,-17151.646757,130.879660,0.000000,130.989430,60.000000,182.000000,60.000000,1
0.000000,0.000000,-17225.847434,-17124.138187,-17124.138187,154.240448,0.000000,154.745431,60.000000,212.000000,60.000000,1
0.000000,0.000000,-17225.937031,-17152.640711,-17152.640711,145.598260,0.000000,146.008536,60.000000,197.000000,60.000000,1
0.000000,0.000000,-17226.024634,-17138.663443,-17138.663443,124.131206,0.000000,124.493723,60.000000,180.000000,60.000000,1
0.000000,0.000000,-17226.114311,-17146.691256,-17146.691256,120.638593,0.000000,121.099355,60.000000,172.000000,60.000000,1
0.000000,0.000000,-17226.198059,-17130.411249,-17130.411249,143.781013,0.000000,144.309289,60.000000,195.000000,60.000000,1
0.000000,0.000000,-17226.293938,-17121.565942,-17121.565942,132.299998,0.000000,132.790925,60.000000,188.000000,60.000000,1
0.000000,0.000000,-17226.373614,-17118.688366,-17118.688366,138.489757,0.000000,139.019149,60.000000,185.000000,60.000000,1
0.000000,0.000000,-17226.460218,-17145.218748,-17145.218748,102.075227,0.000000,102.529395,60.000000,154.000000,60.000000,1
0.000000,0.000000,-17226.552042,-17144.543521,-17144.543521,159.219567,0.000000,159.674032,60.000000,214.000000,60.000000,1
0.000000,0.000000,-17226.635935,-17142.714447,-17142.714447,144.748572,0.000000,145.169548,60.000000,198.000000,60.000000,1
0.000000,0.000000,-17226.722692,-17142.558913,-17142.558913,159.152970,0.000000,159.772584,60.000000,210.000000,60.000000,1
0.000000,0.000000,-17226.814078,-17144.677154,-17144.677154,103.194713,0.000000,103.699689,60.000000,152.000000,60.000000,1
0.000000,0.000000,-17226.901040,-17145.991330,-17145.991330,140.616859,-nan,141.013586,60.000000,190.000000,60.000000,1
0.000000,0.000000,-17226.987863,-17155.434137,-17155.434137,95.494073,-nan,95.977319,60.000000,148.000000,60.000000,1
0.000000,0.000000,-17227.070264,-17137.372574,-17137.372574,143.455913,0.000000,143.798325,60.000000,188.000000,60.000000,1
0.000000,0.000000,-17227.157001,-17139.701045,-17139.701045,116.646762,0.000000,116.726708,60.000000,159.000000,60.000000,1
0.000000,0.000000,-17227.245455,-17096.604019,-17096.604019,88.401094,0.000000,88.933555,60.000000,145.000000,60.000000,1
0.000000,0.000000,-17227.335306,-17140.854033,-17140.854033,141.375944,0.000000,141.806624,60.000000,197.000000,60.000000,1
0.000000,0.000000,-17227.416792,-17129.218300,-17129.218300,137.880613,0.000000,138.365829,60.000000,190.000000,60.000000,1
0.000000,0.000000,-17227.508458,-17133.572431,-17133.572431,133.338711,0.000000,133.874063,60.000000,181.000000,60.000000,1
0.000000,0.000000,-17227.590072,-17153.577305,-17153.577305,158.673018,0.000000,159.105948,60.000000,209.000000,60.000000,1
0.000000,0.000000,-17227.683000,-17133.827504,-17133.827504,160.194909,0.000000,160.703595,60.000000,207.000000,60.000000,1
0.000000,0.000000,-17227.766432,-17132.645982,-17132.645982,118.467442,0.000000,118.544077,60.000000,170.000000,60.000000,1
0.000000,0.000000,-17227.848531,-17162.529149,-17162.529149,151.470628,0.000000,151.851914,60.000000,200.000000,60.000000,1
0.000000,0.000000,-17227.938762,-17158.305443,-17158.305443,136.873493,0.000000,137.390636,60.000000,184.000000,60.000000,1
